tmdb_id,tmdb_type,imdb_id,Name,Gender,Birthday,Deathday,AKA,Department,Place_birth,Popularity,Biography
37577.0,person,nm0000940,Bigas Luna,2,1946-03-19,2013-04-06,"['Josep Joan Bigas Luna', 'José Juan Bigas Luna', 'Juan José Bigas Luna', 'Хосе Хуан Бигас Луна', 'Хуан Хосе Бигас Луна', 'Бигас Луна']",Directing,"Barcelona, Barcelona, Catalonia, Spain",5.617,"Bigas Luna is a Spanish film director. He began his professional career in the design world, creating the 'Estudio Gris' with Carlos Riart in 1969. In his earlier exhibitions, at the beginning of the sixties, he showed a great interest in conceptual art and the emerging visual technologies. Esteemed as an atypical director in the Spanish cinema, in 1986 he retired to Tarragona in order to devote his time to painting. In 1990 the producer Andrés Vicente Gómez persuaded him to return to cinema and entrusted to him the direction of 'Las edades de Lulú', a film which reached the general public. Without abandoning his dedication to painting and photography, reflected in numerous exhibitions, he began the well-known 'Trilogía Ibérica' with 'Jamón Jamón', 'Huevos de Oro' and 'La teta y la luna'. Subsequently, with the short film for internet 'Collar de Moscas' (2001), he revived his interest in avant-garde experimentation and audiovisual formats and at the same time he discovered a vocation for the investigation of digital cinema after the creation of the 'Taller Bigas Luna' project with Catalina Pons in 1999. The experience in the Taller introduced them to the world of new technologies and in 2002 they promoted PLATAFORM BL, dedicated to the creation and promotion of innovative projects and new talents. Despite being catalan, he is a lover of the aragonese culture. He re-designed an old folkloric cabaret café 'El Plata' in Zaragoza."
105153.0,person,nm0033005,Vicente Aranda,2,1926-11-09,2015-05-26,[],Directing,"Barcelona, Spain",5.221,"Vicente Aranda was a Spanish film director, screenwriter and producer. Due to his refined and personal style, he was one of the most renowned Spanish filmmakers. He started as a founded member of the Barcelona School of Film and became known for bringing contemporary Spanish novels to life on the big screen. Aranda was famous for exploring difficult social issues and variations on the theme of desire by employing the codes of melodrama. Love as uncontrollable passion, eroticism and cruelty are constant themes in his filmography."
230884.0,person,nm0484376,Alfredo Landa,2,1933-03-04,2013-05-09,[],Acting,"Pamplona, Navarra, Spain",14.986,"Alfredo Landa (3 March 1933 – 9 May 2013) was a Spanish actor.  Alfredo Landa Arena born in Pamplona (Navarre), Spain. He finished his pre-university studies in San Sebastián. He then began university studies on Law, where he began to work with university school groups. He left university to work in the theater. After working as a dubbing actor for a short time in the 1950s, he debuted with his first considerable role in film in José María Forqué's Atraco a las tres in 1962. When Francisco Franco died in 1975, censorship began to disappear. This led to a growth of erotic comedies on Spanish cinema. Landa became the ""sexually repressed"" role of that trend, especially under directors Mariano Ozores and Pedro Lazaga. He even created his own trend, that some people called landismo.[2]  Afterwards, Landa changed his image, taking much deeper roles, like his bandit in El Bosque animado. Landa, along with Francisco Rabal, won Best Actor award at 1984 Cannes Film Festival for his memorable performance in Los santos inocentes. He is now widely recognized as a great dramatic actor. After a career with more than one hundred and twenty movies, one dozen of television series, and several stage successes, with a great amount of Spanish and European awards, 74-year-old Landa announced his retirement at the X Festival de Cine de Málaga (10th Movie Festival of Málaga) while receiving a new award.  Description above from the Wikipedia article Alfredo Landa (actor), licensed under CC-BY-SA, full list of contributors on Wikipedia."
36281.0,person,nm0002181,Imanol Arias,2,1956-04-26,,[],Acting,"Riaño, León, Castilla y León, España",14.145,
30358.0,person,nm0148992,José Manuel Cervino,2,1940-10-29,,"['José Cervino', 'José M. Cervino']",Acting,"Arona, Spain",1.344,
548748.0,person,nm0349428,Irene Gutiérrez Caba,1,1927-04-24,1995-07-05,['Irene Grez Caba'],Acting,"Madrid, Madrid, Spain",2.054,
36277.0,person,nm0248364,Juan Echanove,2,1961-04-01,,[],Acting,,9.524,
954.0,person,nm0004650,Marisa Paredes,1,1946-04-03,2024-12-17,[],Acting,"Madrid, Spain",19.154,"María Luisa Paredes Bartolomé, born on 3 April 1946 in Madrid was better known in showbusiness as Marisa Paredes. She was a Spanish actress known for All About My Mother and Life is Beautiful."
66816.0,person,nm0701715,Terele Pávez,1,1939-07-29,2017-08-11,['Terele Pavez'],Acting,,2.59,
234665.0,person,nm0031958,Rafaela Aparicio,1,1906-04-09,1996-06-09,[],Acting,"Marbella, Málaga, Andalucía, Spain",4.373,
54148.0,person,nm0840779,Gonzalo Suárez,2,1934-07-30,,['Gonzalo Suárez Morilla'],Directing,"Oviedo, Asturias, Spain",0.884,"Gonzalo Suárez Morilla (Oviedo, Spain, 30 July 1934) is a Spanish writer, screenwriter and film director.  In 1963 he published his first novel De cuerpo presente. His 1975 film The Regent's Wife was entered into the 9th Moscow International Film Festival. His 1991 film Don Juan in Hell was entered into the 17th Moscow International Film Festival.  In 1984 he acted as the married writer in Pedro Almodóvar's ¿Qué he hecho yo para merecer esto? (What Have I Done to Deserve This?).  In 1985 he directed Los pazos de Ulloa for Televisión Española.  At Gijón International Film Festival in 2003, he received the Nacho Martinez Award."
1007551.0,person,nm0580318,Antonio Mercero,2,1936-03-07,2018-05-12,[],Directing,"Lasarte, Guipúzcoa, País Vasco, Spain",1.087,"Antonio Mercero Juldain (Lasarte-Oria, Guipúzcoa, March 7, 1936 - Madrid, May 12, 2018) was a Spanish film and television director and screenwriter, best known for his series Verano azul, Farmacia de guardia and Crónicas de un pueblo, and for his award-winning telefilm La cabina."
985387.0,person,nm0716748,Francisco Regueiro,2,1934-08-02,,[],Directing,"Valladolid, Spain",0.259,"Francisco Regueiro was born on August 2, 1934 in Valladolid, Spain.  He collaborated on several screenplays and directed the short film Los toros en la literatura (1966).  He also worked in television in the series Los pintores del Prado, the episodes Zurbarán: la humilde luz del sueño (1973) and Murillo: la virgen niña; in Cuentos y Leyendas, the episode La niña que se convirtió en rata (1968) and in the series Las picaras, the episode La viuda valenciana (1983). He directed Amador, Si volvemos a vernos (1967), Carta de amor de un asesino (1972), both produced by Elías Querejeta, Me enveneno de azules (1971), Duerme, duerme, mi amor (1974) and Las bodas de Blanca (1975).  His film Madre Gilda won the Silver Shell for Best Actor at the San Sebastian Festival, as well as the Goya for Best Actor."
309.0,person,nm0000264,Pedro Almodóvar,2,1949-09-24,,"['Almodóvar', 'Pedro Almodóvar Caballero', '페드로 알모도바르', '阿莫多瓦', 'პედრო ალმოდოვარი', 'Педро Альмодовар', 'Pedro Almodovar', 'Almodovar-McNamara', 'Mateo Blanco', ""Harry 'Huracán' Caine"", 'Almodóvar & McNamara', 'Almodóvar y McNamara', 'Pepe Patatia', 'Pedro']",Directing,"Calzada de Calatrava, Ciudad Real, Castilla-La Mancha, Spain",14.66,"Pedro Almodóvar Caballero (born 25 September 1949) is a Spanish film director, screenwriter and producer.  Almodóvar is arguably the most successful and internationally known Spanish filmmaker of his generation. His films, marked by complex narratives, employ the codes of melodrama and use elements of pop culture, popular songs, irreverent humor, strong colors, glossy décor and LGBT themes. Desire, passion, family and identity are among Almodóvar’s most prevalent themes. His films enjoy a worldwide following and he has become a major figure on the stage of world cinema.  He founded Spanish film production company El Deseo S.A. with his younger brother Agustín Almodóvar who has produced almost all of Pedro’s films. He was elected a Foreign Honorary Member of the American Academy of Arts and Sciences in 2001."
972173.0,person,nm0002797,Ricardo Franco,2,,,[],Writing,,0.001,
14821.0,person,nm0721073,Fernando Rey,2,1917-09-20,1994-03-09,"['Fernando Casado Arambillet', 'Фернандо Рей']",Acting,"A Coruña, Galicia, Spain",18.177,"Fernando Rey  (September 20, 1917 – March 9, 1994) — best known as Fernando Rey — was a Spanish film, theatre, and TV actor, who worked in both Europe and the United States. A suave, international actor best known for his roles in the films of surrealist director Luis Buñuel (Tristana, 1970; Discreet Charm of the Bourgeoisie, 1972; That Obscure Object of Desire, 1977) and as a drug lord in The French Connection (1971), he appeared in more than 150 films over half a century.  The debonair Rey was described by French Connection producer Philip D'Antoni as ""the last of the Continental guys"". He achieved his greatest notoriety after he turned 50: ""Perhaps it is a pity that my success came so late in life"", he told The Times of Madrid in 1973. ""It might have been better to have been successful while young, like El Cordobes in the bullring. Then your life is all before you to enjoy it."""
144516.0,person,nm0273888,Antonio Ferrandis,2,1921-02-28,2000-10-16,"['Antonio Ferrandiz', 'Antonio Ferrándis', 'Antonio Ferrándiz', 'Antonio Ferrandis Monrabal']",Acting,"Paterna, Valencia, Spain",15.11,
236739.0,person,nm0815008,Pepe Soriano,2,1929-08-25,2023-09-13,"['Pepe Soriano', 'Jose Soriano', 'José Soriano', 'José Carlos Soriano']",Acting,"Colegiales, Buenos Aires City, Argentina",9.659,"Pepe Soriano (born José Carlos Soriano, on September 25, 1929) is a prominent Argentine actor, director, and playwright.  Soriano was born and raised in Buenos Aires, Argentina. Enrolling at the prestigious University of Buenos Aires Law School, he entered one of the university's numerous theatre groups and, leaving law school to devote himself to the theatre, he produced his first work, El chaleco encantado (""The Enchanted Sweater"") in 1950, among four other works he completed and staged while in school. Soriano debuted professionally in a production of A Midsummernight's Dream at the renowned Colón Theatre, in 1953.  From Wikipedia, the free encyclopedia"
2744.0,person,nm0560962,Carmen Maura,1,1945-09-15,,"['카르멘 마우라', 'Carmen García Maura', 'Carmen G. Maura']",Acting,"Madrid, Spain",20.277,"Carmen García Maura is a Spanish actress. In a career that has spanned six decades, Maura is best known for her collaborations with noted Spanish film director Pedro Almodóvar."
227395.0,person,nm0006702,Ana Belén,1,1951-05-27,,"['Ana Belen', 'María del Pilar Cuesta']",Acting,"Madrid, Spain",11.619,"María del Pilar Cuesta Acosta, better known as Ana Belén, is a Spanish actress and singer."
270791.0,person,nm0195801,María Fernanda D'Ocón,1,1937-11-02,2022-03-24,['María Fernanda De Ori'],Acting,"València, València, Comunitat Valenciana, Spain",0.876,
144515.0,person,nm0768574,José «Saza» Sazatornil,2,1925-08-13,2015-07-23,"['José Sazatornil Buendía', 'Saza']",Acting,"Barcelona, Spain",7.951,
35353.0,person,nm0029278,Ángel de Andrés López,2,1951-10-23,2016-05-03,[],Acting,"Madrid, Spain",2.615,
35351.0,person,nm0599640,Guillermo Montesinos,2,1948-01-10,,[],Acting,,5.471,
72631.0,person,nm0351133,José Luis Gómez,2,1940-04-19,,['José Luis Gómez García'],Acting,"Huelva, Spain",2.661,"José Luis Gómez García (Huelva, 19 April 1940) is a Spanish actor and theater director. He is a member of the Real Academia Española and honorary member of the Academia de las Artes Escénicas de España. He graduated from the Institute of Dramatic Art of Westphalia, in Bochum, and at the school of Jacques Lecoq, in Paris. He has appeared in many films since 1968. At the 1976 Cannes Film Festival, he won the award for Best Actor in the film Pascual Duarte."
25025.0,person,nm0056686,María Barranco,1,1961-06-11,,['María de los Remedios Barranco García'],Acting,"Málaga, Andalucía, Spain ",6.536,"María Barranco, born María de los Remedios Barranco García, is a Spanish actress."
25257.0,person,nm0785565,Julieta Serrano,1,1933-01-21,,[],Acting,"Barcellona, Spagna",9.678,
19812.0,person,nm0148387,Laura Cepeda,1,1953-06-24,,[],Acting,"Monterrey, Nuevo Leon, Mexico",10.707,"Laura Cepeda de Golferichs was born on June 24, 1953 in Monterrey, Nuevo Leon (Mexico). She is an actress and casting director, known for Baton Rouge (1988), Una espía en mi alcoba (1989), Everly (2014) and Polygamy for Dummies (2021)."
589606.0,person,nm0034477,Imperio Argentina,1,1906-12-27,2003-08-22,['Maria Magdalena Nile del Río'],Acting,"Buenos Aires, Argentina",2.201,"Magdalena Nile del Río, stage name Imperio Argentina (Buenos Aires, December 26, 1910-Torremolinos, August 22, 2003), was an Argentine actress, singer and dancer."
37526.0,person,nm0874096,Fernando Trueba,2,1955-01-18,,['Fernando Rodríguez Trueba'],Directing,"  Madrid, Spain",13.614,"Trueba studied Cinematography at the Facultad de Ciencias de la Información, was cinema critic for the newspaper 'El País' and for 'La Guía del Ocio' and also founded the journal ""Casablanca"". At the movies his first success was 'Opera Prima' (1980) following the style of the ""comedia madrileña"". He had major success with 'Sé infiel y no mires con quién' (1985) starting a longer colaboration with the producer Andrés Vicente Gómez.  He won the second Foreign Film Academy Award for Spain in 1993 with 'Belle Epoque'."
151162.0,person,nm0898063,Agustí Villaronga,2,1953-03-04,2023-01-22,"['Агусти Вильяронга', '아구스티 빌라론가', 'Agustí Villaronga Riutort']",Directing,"Palma de Mallorca, Spain",12.754,"Agustí Villaronga Riutort was a Spanish film director, screenwriter and actor."
588861.0,person,nm0596712,Josefina Molina,1,1936-11-14,,['Josefina Molina Reig'],Directing,"Córdoba, Spain",1.055,"Josefina Molina Reig is a Spanish film director, screenwriter, television director, novelist and stage director. She was a pioneer of Spanish filmmaking and directed works such as the feature films Función de noche and Esquilache, and the television series Teresa de Jesús."
1065237.0,person,nm0246781,Ana Díez,0,,,[],Directing,,0.013,
1035330.0,person,nm0028474,Cristina Andreu,1,,,['Cristina Andreu Cuevas'],Directing,,0.001,
90.0,person,nm0170043,Isabel Coixet,1,1960-04-09,,['Isabel Coixet Castillo'],Directing,"Sant Adrià de Besòs, Barcelona, Spain",9.646,"Isabel Coixet Castillo (Catalan: [izəˈβɛl kuˈʃɛt]; born 9 April 1960; Sant Adrià del Besòs) is a Spanish filmmaker. She is one of the most prolific film directors of contemporary Spain, having directed twelve feature-length films since the beginning of her film career in 1988, in addition to documentary films, shorts, and commercials. Her films depart from the traditional national cinema of Spain, and help to “untangle films from their national context ... clearing the path for thinking about national film from different perspectives.” The recurring themes of “emotions, feelings, and existential conflict” coupled with her distinct visual style secure the “multifaceted (she directs, writes, produces, shoots, and acts)” filmmaker's status as a “Catalan auteur.”"
1036768.0,person,nm0898178,Xavier Villaverde,2,,,[],Directing,"A Coruña, A Coruña, Galicia, Spain",0.723,"Xavier Villaverde was born in 1958 in A Coruña, A Coruña, Galicia, Spain as Francisco Xavier Fernández Villaverde."
72716.0,person,nm0551288,Adolfo Marsillach,2,1928-01-25,2002-01-21,[],Acting,"Barcelona, Barcelona, Catalonia, Spain",7.22,"Adolfo Marsillach i Soriano (Barcelona, January 25, 1928 - Madrid, January 21, 2002)"
115483.0,person,nm0760640,Enrique San Francisco,2,1955-03-10,2021-03-01,"['Rogelio Enrique San Francisco Cobo', 'Quique San Francisco']",Acting,"  Madrid, Spain",1.925,
3651.0,person,nm0347218,Fernando Guillén,2,1932-11-22,2013-01-17,[],Acting,"Barcelona, Barcelona, Catalonia, Spain",2.778,"Fernando Guillén was born on November 22, 1932 in Barcelona, Barcelona, Catalonia, Spain as Fernando Gallego Guillén. He was an actor, known for Todo sobre mi madre(1999), Mujeres al borde de un ataque de ""nervios"" (1988) and La ley del deseo (1987). He was married to Gemma Cuervo. He died on January 17, 2013 in Madrid, Comunidad de Madrid, Spain."
31699.0,person,nm0302080,Juan Luis Galiardo,2,1940-03-02,2012-06-22,['Juan-Luis Gallardo'],Acting,"San Roque, Cádiz, Andalucía, Spain",0.735,
1062035.0,person,nm0400157,Manuel Huete,0,,,[],Acting,,0.99,
69529.0,person,nm0039707,María Asquerino,1,1925-11-26,2013-02-27,['Maruja Asquerino'],Acting,"Madrid, Madrid, Spain",1.48,"Dulce Nombre de María Urdiaín Muro, known as María Asquerino (Madrid, November 25, 1925 - Madrid, February 27, 2013) was a spanish actress."
118208.0,person,nm0892260,Concha Velasco,1,1939-11-30,2023-12-02,"['Conchita Velasco', 'Concepción Velasco Varona']",Acting,"Valladolid, Spain",9.992,"Concepción Velasco Varona (Valladolid, November 29, 1939 – Majadahonda, December 2, 2023), known as Conchita Velasco or Concha Velasco, was a Spanish film, theater, and television actress, singer, dancer, and television presenter."
96369.0,person,nm0767022,Carlos Saura,2,1932-01-04,2023-02-10,['카를로스 사우라'],Directing,"Huesca, Aragón, Spain",12.169,"Carlos Saura Atarés (4 January 1932 – 10 February 2023) was a Spanish film director, photographer and writer. With Luis Buñuel and Pedro Almodóvar, he is considered to be among Spain's great filmmakers. He had a long and prolific career that spanned over half a century, and his films won many international awards.  Saura began his career in 1955 making documentary shorts. He gained international prominence when his first feature-length film premiered at Cannes Film Festival in 1960. Although he started filming as a neorealist, Saura switched to films encoded with metaphors and symbolism in order to get around the Spanish censors. In 1966, he was thrust into the international spotlight when his film The Hunt won the Silver Bear at the Berlin International Film Festival. In the following years, he forged an international reputation for his cinematic treatment of emotional and spiritual responses to repressive political conditions.  By the 1970s, Saura was the best known filmmaker working in Spain. His films employed complex narrative devices and were frequently controversial. He won Special Jury Awards for Cousin Angelica (1973) and Cría Cuervos (1975) in Cannes, and he received an Academy Award for Best Foreign Language Film nomination in 1979 for Mama Turns 100.  In the 1980s, Saura was in the spotlight for his Flamenco trilogy – Blood Wedding, Carmen and El amor brujo, in which he combined dramatic content and flamenco dance forms. His work continued to be featured in worldwide competitions and earned numerous awards. He received two nominations for Academy Awards for Best Foreign Language Film for Carmen (1983) and Tango (1998). His films are sophisticated expression of time and space fusing reality with fantasy, past with present, and memory with hallucination. In the last two decades of the 20th century, Saura concentrated on works uniting music, dance and images.  Description above from the Wikipedia article Carlos Saura, licensed under CC-BY-SA, full list of contributors on Wikipedia."
583118.0,person,nm0035404,Montxo Armendáriz,2,1949-01-27,,[],Directing,"Olleta, Navarra, Spain",1.264,"From Wikipedia, the free encyclopedia   Montxo Armendariz, (born as Juan Ramón Armendariz Barrios; January 27 1949 in Olleta, Navarra, Spain ), is an awarded Spanish film director and screenwriter. His film Las cartas de Alou won at the San Sebastian Film Festival. His next film, Historias del Kronen, was entered into the 1995 Cannes Film Festival. Secretos del corazón won several Goya Award, Berlin Film Festival and received the Academy Award nomination for Best Foreign Film.  Description above from the Wikipedia article Montxo Armendáriz, licensed under CC-BY-SA, full list of contributors on Wikipedia."
99811.0,person,nm0657004,Andrés Pajares,2,1940-04-06,,['Andrés Pajares Martín'],Acting,"  Madrid, Spain",2.927,
258049.0,person,nm0530048,Charo López,1,1943-10-28,,[],Acting,"Salamanca, Salamanca, Castilla y León, Spain",2.145,
1297535.0,person,nm0894129,Rosa Vergés,0,,,[],Directing,,0.729,
1296406.0,person,nm0140327,José María Carreño,0,,,[],Writing,,0.011,
23215.0,person,nm0225916,Gabino Diego,2,1966-09-18,,[],Acting,"  Madrid, Spain",16.487,"Gabino Diego was born on September 18, 1966 in Madrid.  He started in cinema at the age of seventeen by chance, when he auditioned for a role in Las bicicletas son para el verano.  Titles such as El viaje a ninguna parte, ¡Ay, Carmela! or El rey pasmado made him a figure of Spanish cinema.  He won the Luis Buñuel Award for El viaje a ninguna parte and a Goya Award for ¡Ay, Carmela! He was also nominated for a Goya as best leading actor for El rey pasmado, as supporting actor for Belle Epoque and again as leading actor in Los peores años de nuestra vida.  In 1996 he worked in El amor perjudica seriamente la salud, directed by Manuel Gómez Pereira, and in 1998 he starred in Antonio Mercero's La hora de los valientes, obtaining a Goya Award nomination for best leading male performance.  Santiago Segura hired him for his film Torrente 2: misión en Marbella (Gabino also made a cameo in the 1st part of the saga Torrente, el brazo tonto de la ley). In 2018, he premiered Tiempo Después, directed by José Luis Cuerda.  Translated with DeepL.com (free version)"
